Ncht,Nchb,Nchl,Nchr,Lg
1.101440144014401312e+03,1.101440144014401312e+03,2.624782478247825068e+01,2.624782478247825068e+01,6.319413720515600404e-07
1.101710171017101629e+03,1.101710171017101629e+03,2.625262526252625506e+01,2.625262526252625506e+01,6.318249015606596241e-07
1.101980198019801946e+03,1.101980198019801946e+03,2.625742574257425588e+01,2.625742574257425588e+01,6.317084741054754609e-07
1.102250225022502264e+03,1.102250225022502264e+03,2.626222622262225670e+01,2.626222622262225670e+01,6.315920896620780230e-07
1.102520252025202353e+03,1.102520252025202353e+03,2.626702670267026818e+01,2.626702670267026818e+01,6.314757482065563115e-07
1.102790279027902670e+03,1.102790279027902670e+03,2.627182718271826900e+01,2.627182718271826900e+01,6.313594497150167975e-07
1.103060306030602987e+03,1.103060306030602987e+03,2.627662766276627693e+01,2.627662766276627693e+01,6.312431941635836339e-07
1.103330333033303305e+03,1.103330333033303305e+03,2.628142814281428130e+01,2.628142814281428130e+01,6.311269815283987613e-07
1.103600360036003622e+03,1.103600360036003622e+03,2.628622862286228568e+01,2.628622862286228568e+01,6.310108117856222256e-07
1.103870387038703711e+03,1.103870387038703711e+03,2.629102910291029005e+01,2.629102910291029005e+01,6.308946849114311194e-07
1.104140414041404028e+03,1.104140414041404028e+03,2.629582958295829798e+01,2.629582958295829798e+01,6.307786008820210640e-07
1.104410441044104346e+03,1.104410441044104346e+03,2.630063006300629880e+01,2.630063006300629880e+01,6.306625596736047271e-07
1.104680468046804663e+03,1.104680468046804663e+03,2.630543054305431028e+01,2.630543054305431028e+01,6.305465612624123527e-07
1.104950495049504980e+03,1.104950495049504980e+03,2.631023102310231110e+01,2.631023102310231110e+01,6.304306056246930310e-07
1.105220522052205069e+03,1.105220522052205069e+03,2.631503150315031192e+01,2.631503150315031192e+01,6.303146927367122636e-07
1.105490549054905387e+03,1.105490549054905387e+03,2.631983198319831629e+01,2.631983198319831629e+01,6.301988225747534455e-07
1.105760576057605704e+03,1.105760576057605704e+03,2.632463246324632422e+01,2.632463246324632422e+01,6.300829951151177595e-07
1.106030603060306021e+03,1.106030603060306021e+03,2.632943294329432504e+01,2.632943294329432504e+01,6.299672103341240704e-07
1.106300630063006338e+03,1.106300630063006338e+03,2.633423342334233297e+01,2.633423342334233297e+01,6.298514682081087127e-07
1.106570657065706428e+03,1.106570657065706428e+03,2.633903390339034090e+01,2.633903390339034090e+01,6.297357687134257029e-07
1.106840684068406745e+03,1.106840684068406745e+03,2.634383438343834527e+01,2.634383438343834527e+01,6.296201118264461041e-07
1.107110711071107062e+03,1.107110711071107062e+03,2.634863486348634609e+01,2.634863486348634609e+01,6.295044975235594023e-07
1.107380738073807379e+03,1.107380738073807379e+03,2.635343534353435757e+01,2.635343534353435757e+01,6.293889257811717064e-07
1.107650765076507696e+03,1.107650765076507696e+03,2.635823582358235839e+01,2.635823582358235839e+01,6.292733965757075485e-07
1.107920792079207786e+03,1.107920792079207786e+03,2.636303630363035921e+01,2.636303630363035921e+01,6.291579098836080836e-07
1.108190819081908103e+03,1.108190819081908103e+03,2.636783678367836359e+01,2.636783678367836359e+01,6.290424656813322542e-07
1.108460846084608420e+03,1.108460846084608420e+03,2.637263726372637507e+01,2.637263726372637507e+01,6.289270639453563674e-07
1.108730873087308737e+03,1.108730873087308737e+03,2.637743774377437589e+01,2.637743774377437589e+01,6.288117046521747294e-07
1.109000900090009054e+03,1.109000900090009054e+03,2.638223822382238026e+01,2.638223822382238026e+01,6.286963877782980579e-07
1.109270927092709144e+03,1.109270927092709144e+03,2.638703870387038819e+01,2.638703870387038819e+01,6.285811133002553874e-07
1.109540954095409461e+03,1.109540954095409461e+03,2.639183918391839256e+01,2.639183918391839256e+01,6.284658811945929051e-07
1.109810981098109778e+03,1.109810981098109778e+03,2.639663966396639339e+01,2.639663966396639339e+01,6.283506914378740563e-07
1.110081008100810095e+03,1.110081008100810095e+03,2.640144014401440486e+01,2.640144014401440486e+01,6.282355440066791212e-07
1.110351035103510412e+03,1.110351035103510412e+03,2.640624062406240924e+01,2.640624062406240924e+01,6.281204388776068030e-07
1.110621062106210502e+03,1.110621062106210502e+03,2.641104110411041006e+01,2.641104110411041006e+01,6.280053760272725336e-07
1.110891089108910819e+03,1.110891089108910819e+03,2.641584158415841088e+01,2.641584158415841088e+01,6.278903554323087917e-07
1.111161116111611136e+03,1.111161116111611136e+03,2.642064206420642236e+01,2.642064206420642236e+01,6.277753770693657376e-07
1.111431143114311453e+03,1.111431143114311453e+03,2.642544254425442318e+01,2.642544254425442318e+01,6.276604409151110017e-07
1.111701170117011770e+03,1.111701170117011770e+03,2.643024302430242756e+01,2.643024302430242756e+01,6.275455469462286258e-07
1.111971197119711860e+03,1.111971197119711860e+03,2.643504350435043548e+01,2.643504350435043548e+01,6.274306951394208627e-07
1.112241224122412177e+03,1.112241224122412177e+03,2.643984398439843986e+01,2.643984398439843986e+01,6.273158854714069061e-07
1.112511251125112494e+03,1.112511251125112494e+03,2.644464446444644423e+01,2.644464446444644423e+01,6.272011179189226783e-07
1.112781278127812811e+03,1.112781278127812811e+03,2.644944494449445216e+01,2.644944494449445216e+01,6.270863924587218896e-07
1.113051305130513128e+03,1.113051305130513128e+03,2.645424542454245298e+01,2.645424542454245298e+01,6.269717090675751908e-07
1.113321332133213218e+03,1.113321332133213218e+03,2.645904590459045735e+01,2.645904590459045735e+01,6.268570677222702792e-07
1.113591359135913535e+03,1.113591359135913535e+03,2.646384638463846528e+01,2.646384638463846528e+01,6.267424683996120046e-07
1.113861386138613852e+03,1.113861386138613852e+03,2.646864686468646610e+01,2.646864686468646610e+01,6.266279110764228985e-07
1.114131413141314169e+03,1.114131413141314169e+03,2.647344734473447048e+01,2.647344734473447048e+01,6.265133957295419039e-07
1.114401440144014487e+03,1.114401440144014487e+03,2.647824782478247840e+01,2.647824782478247840e+01,6.263989223358251159e-07
1.114671467146714576e+03,1.114671467146714576e+03,2.648304830483047922e+01,2.648304830483047922e+01,6.262844908721464176e-07
1.114941494149414893e+03,1.114941494149414893e+03,2.648784878487848360e+01,2.648784878487848360e+01,6.261701013153961032e-07
1.115211521152115210e+03,1.115211521152115210e+03,2.649264926492649508e+01,2.649264926492649508e+01,6.260557536424813017e-07
1.115481548154815528e+03,1.115481548154815528e+03,2.649744974497449235e+01,2.649744974497449235e+01,6.259414478303272473e-07
1.115751575157515845e+03,1.115751575157515845e+03,2.650225022502250027e+01,2.650225022502250027e+01,6.258271838558747387e-07
1.116021602160215934e+03,1.116021602160215934e+03,2.650705070507050820e+01,2.650705070507050820e+01,6.257129616960831033e-07
1.116291629162916252e+03,1.116291629162916252e+03,2.651185118511851257e+01,2.651185118511851257e+01,6.255987813279274444e-07
1.116561656165616569e+03,1.116561656165616569e+03,2.651665166516651340e+01,2.651665166516651340e+01,6.254846427284007591e-07
1.116831683168316886e+03,1.116831683168316886e+03,2.652145214521452488e+01,2.652145214521452488e+01,6.253705458745118202e-07
1.117101710171017203e+03,1.117101710171017203e+03,2.652625262526252925e+01,2.652625262526252925e+01,6.252564907432876120e-07
1.117371737173717293e+03,1.117371737173717293e+03,2.653105310531052652e+01,2.653105310531052652e+01,6.251424773117714240e-07
1.117641764176417610e+03,1.117641764176417610e+03,2.653585358535853089e+01,2.653585358535853089e+01,6.250285055570235922e-07
1.117911791179117927e+03,1.117911791179117927e+03,2.654065406540654237e+01,2.654065406540654237e+01,6.249145754561209700e-07
1.118181818181818016e+03,1.118181818181818016e+03,2.654545454545454319e+01,2.654545454545454319e+01,6.248006869861579864e-07
1.118451845184518334e+03,1.118451845184518334e+03,2.655025502550254757e+01,2.655025502550254757e+01,6.246868401242452702e-07
1.118721872187218651e+03,1.118721872187218651e+03,2.655505550555055549e+01,2.655505550555055549e+01,6.245730348475108141e-07
1.118991899189918968e+03,1.118991899189918968e+03,2.655985598559856342e+01,2.655985598559856342e+01,6.244592711330989164e-07
1.119261926192619057e+03,1.119261926192619057e+03,2.656465646564656424e+01,2.656465646564656424e+01,6.243455489581715572e-07
1.119531953195319375e+03,1.119531953195319375e+03,2.656945694569457217e+01,2.656945694569457217e+01,6.242318682999062807e-07
1.119801980198019692e+03,1.119801980198019692e+03,2.657425742574257654e+01,2.657425742574257654e+01,6.241182291354985247e-07
1.120072007200720009e+03,1.120072007200720009e+03,2.657905790579057737e+01,2.657905790579057737e+01,6.240046314421601383e-07
1.120342034203420326e+03,1.120342034203420326e+03,2.658385838583857819e+01,2.658385838583857819e+01,6.238910751971192761e-07
1.120612061206120416e+03,1.120612061206120416e+03,2.658865886588658967e+01,2.658865886588658967e+01,6.237775603776211391e-07
1.120882088208820733e+03,1.120882088208820733e+03,2.659345934593459049e+01,2.659345934593459049e+01,6.236640869609279748e-07
1.121152115211521050e+03,1.121152115211521050e+03,2.659825982598259841e+01,2.659825982598259841e+01,6.235506549243186538e-07
1.121422142214221367e+03,1.121422142214221367e+03,2.660306030603060279e+01,2.660306030603060279e+01,6.234372642450881403e-07
1.121692169216921684e+03,1.121692169216921684e+03,2.660786078607860716e+01,2.660786078607860716e+01,6.233239149005489746e-07
1.121962196219621774e+03,1.121962196219621774e+03,2.661266126612661154e+01,2.661266126612661154e+01,6.232106068680293667e-07
1.122232223222322091e+03,1.122232223222322091e+03,2.661746174617461946e+01,2.661746174617461946e+01,6.230973401248751029e-07
1.122502250225022408e+03,1.122502250225022408e+03,2.662226222622262028e+01,2.662226222622262028e+01,6.229841146484480631e-07
1.122772277227722725e+03,1.122772277227722725e+03,2.662706270627063176e+01,2.662706270627063176e+01,6.228709304161266442e-07
1.123042304230423042e+03,1.123042304230423042e+03,2.663186318631863259e+01,2.663186318631863259e+01,6.227577874053065013e-07
1.123312331233123132e+03,1.123312331233123132e+03,2.663666366636663341e+01,2.663666366636663341e+01,6.226446855933992777e-07
1.123582358235823449e+03,1.123582358235823449e+03,2.664146414641463778e+01,2.664146414641463778e+01,6.225316249578331333e-07
1.123852385238523766e+03,1.123852385238523766e+03,2.664626462646264571e+01,2.664626462646264571e+01,6.224186054760530631e-07
1.124122412241224083e+03,1.124122412241224083e+03,2.665106510651064653e+01,2.665106510651064653e+01,6.223056271255207909e-07
1.124392439243924400e+03,1.124392439243924400e+03,2.665586558655865446e+01,2.665586558655865446e+01,6.221926898837142401e-07
1.124662466246624490e+03,1.124662466246624490e+03,2.666066606660666238e+01,2.666066606660666238e+01,6.220797937281276394e-07
1.124932493249324807e+03,1.124932493249324807e+03,2.666546654665466676e+01,2.666546654665466676e+01,6.219669386362721581e-07
1.125202520252025124e+03,1.125202520252025124e+03,2.667026702670266758e+01,2.667026702670266758e+01,6.218541245856756945e-07
1.125472547254725441e+03,1.125472547254725441e+03,2.667506750675067906e+01,2.667506750675067906e+01,6.217413515538812876e-07
1.125742574257425758e+03,1.125742574257425758e+03,2.667986798679867988e+01,2.667986798679867988e+01,6.216286195184502934e-07
1.126012601260125848e+03,1.126012601260125848e+03,2.668466846684668070e+01,2.668466846684668070e+01,6.215159284569589971e-07
1.126282628262826165e+03,1.126282628262826165e+03,2.668946894689468508e+01,2.668946894689468508e+01,6.214032783470007301e-07
1.126552655265526482e+03,1.126552655265526482e+03,2.669426942694269655e+01,2.669426942694269655e+01,6.212906691661848118e-07
1.126822682268226799e+03,1.126822682268226799e+03,2.669906990699069738e+01,2.669906990699069738e+01,6.211781008921380316e-07
1.127092709270927116e+03,1.127092709270927116e+03,2.670387038703870175e+01,2.670387038703870175e+01,6.210655735025022136e-07
1.127362736273627206e+03,1.127362736273627206e+03,2.670867086708670968e+01,2.670867086708670968e+01,6.209530869749361227e-07
1.127632763276327523e+03,1.127632763276327523e+03,2.671347134713471405e+01,2.671347134713471405e+01,6.208406412871151468e-07
1.127902790279027840e+03,1.127902790279027840e+03,2.671827182718271487e+01,2.671827182718271487e+01,6.207282364167307674e-07
1.128172817281728157e+03,1.128172817281728157e+03,2.672307230723072635e+01,2.672307230723072635e+01,6.206158723414902421e-07
1.128442844284428475e+03,1.128442844284428475e+03,2.672787278727873073e+01,2.672787278727873073e+01,6.205035490391181924e-07
1.128712871287128564e+03,1.128712871287128564e+03,2.673267326732673155e+01,2.673267326732673155e+01,6.203912664873548043e-07
1.128982898289828881e+03,1.128982898289828881e+03,2.673747374737473947e+01,2.673747374737473947e+01,6.202790246639561455e-07
1.129252925292529198e+03,1.129252925292529198e+03,2.674227422742274385e+01,2.674227422742274385e+01,6.201668235466959657e-07
1.129522952295229516e+03,1.129522952295229516e+03,2.674707470747074467e+01,2.674707470747074467e+01,6.200546631133626257e-07
1.129792979297929833e+03,1.129792979297929833e+03,2.675187518751874549e+01,2.675187518751874549e+01,6.199425433417616389e-07
1.130063006300629922e+03,1.130063006300629922e+03,2.675667566756675697e+01,2.675667566756675697e+01,6.198304642097145063e-07
1.130333033303330240e+03,1.130333033303330240e+03,2.676147614761475779e+01,2.676147614761475779e+01,6.197184256950591403e-07
1.130603060306030557e+03,1.130603060306030557e+03,2.676627662766276572e+01,2.676627662766276572e+01,6.196064277756493351e-07
1.130873087308730874e+03,1.130873087308730874e+03,2.677107710771077009e+01,2.677107710771077009e+01,6.194944704293549784e-07
1.131143114311431191e+03,1.131143114311431191e+03,2.677587758775877447e+01,2.677587758775877447e+01,6.193825536340623694e-07
1.131413141314131281e+03,1.131413141314131281e+03,2.678067806780678239e+01,2.678067806780678239e+01,6.192706773676737949e-07
1.131683168316831598e+03,1.131683168316831598e+03,2.678547854785478677e+01,2.678547854785478677e+01,6.191588416081078472e-07
1.131953195319531915e+03,1.131953195319531915e+03,2.679027902790278759e+01,2.679027902790278759e+01,6.190470463332992120e-07
1.132223222322232232e+03,1.132223222322232232e+03,2.679507950795079907e+01,2.679507950795079907e+01,6.189352915211980336e-07
1.132493249324932549e+03,1.132493249324932549e+03,2.679987998799879989e+01,2.679987998799879989e+01,6.188235771497716085e-07
1.132763276327632639e+03,1.132763276327632639e+03,2.680468046804680071e+01,2.680468046804680071e+01,6.187119031970023742e-07
1.133033303330332956e+03,1.133033303330332956e+03,2.680948094809480509e+01,2.680948094809480509e+01,6.186002696408892850e-07
1.133303330333033273e+03,1.133303330333033273e+03,2.681428142814281657e+01,2.681428142814281657e+01,6.184886764594470715e-07
1.133573357335733590e+03,1.133573357335733590e+03,2.681908190819081739e+01,2.681908190819081739e+01,6.183771236307067695e-07
1.133843384338433907e+03,1.133843384338433907e+03,2.682388238823882176e+01,2.682388238823882176e+01,6.182656111327150849e-07
1.134113411341133997e+03,1.134113411341133997e+03,2.682868286828682969e+01,2.682868286828682969e+01,6.181541389435349232e-07
1.134383438343834314e+03,1.134383438343834314e+03,2.683348334833483406e+01,2.683348334833483406e+01,6.180427070412453893e-07
1.134653465346534631e+03,1.134653465346534631e+03,2.683828382838283488e+01,2.683828382838283488e+01,6.179313154039412584e-07
1.134923492349234948e+03,1.134923492349234948e+03,2.684308430843084636e+01,2.684308430843084636e+01,6.178199640097324461e-07
1.135193519351935265e+03,1.135193519351935265e+03,2.684788478847885074e+01,2.684788478847885074e+01,6.177086528367468678e-07
1.135463546354635355e+03,1.135463546354635355e+03,2.685268526852685156e+01,2.685268526852685156e+01,6.175973818631262030e-07
1.135733573357335672e+03,1.135733573357335672e+03,2.685748574857485238e+01,2.685748574857485238e+01,6.174861510670292836e-07
